2025-06-03
84
34
252
3
20
10
15
0 1 2
0 69 0 1 112 0 2 90 0 3 150 247 4 111 0 6 120 28 7 116 14 8 129 0 9 148 0 10 160 0 11 213 191 12 176 27 13 190 0 14 178 0 15 149 153 16 174 1 17 174 0 20 174 0 24 93 0 25 145 0 27 99 0 30 80 0 32 124 0 33 137 3 
1 30 0 2 8 82454-4
1 0 
8 9 
1 47 47 8 53 0 9 61 0 10 66 198 15 62 250 24 39 0 31 30 250 33 57 0 
2 50 0 2 8 82454-5
2 1 0 
8 9 
1 77 46 8 88 0 9 102 0 10 110 186 15 102 230 24 64 0 31 50 275 33 94 0 
14 2 2025-06-16 2561 3 250519-001
0 73 0 9 24 82454-3
0 
64 65 66 67 68 69 70 71 72 
0 69 0 1 112 0 2 90 0 3 150 247 4 111 0 6 120 28 7 116 14 8 129 0 9 148 0 10 160 0 11 213 191 12 176 27 13 190 0 14 178 0 15 149 153 16 174 1 17 174 0 20 174 0 24 93 0 25 145 0 27 99 0 30 80 0 32 124 0 33 137 3 
1 30 0 2 8 82454-4
1 0 
8 9 
1 47 47 8 53 0 9 61 0 10 66 198 15 62 250 24 39 0 31 30 250 33 57 0 
2 50 0 2 8 82454-5
2 1 0 
8 9 
1 77 46 8 88 0 9 102 0 10 110 186 15 102 230 24 64 0 31 50 275 33 94 0 
15 2 2025-06-16 2561 3 250519-001
0 73 0 9 24 82454-3
0 
64 65 66 67 68 69 70 71 72 
0 69 0 1 112 0 2 90 0 3 150 247 4 111 0 6 120 28 7 116 14 8 129 0 9 148 0 10 160 0 11 213 191 12 176 27 13 190 0 14 178 0 15 149 153 16 174 1 17 174 0 20 174 0 24 93 0 25 145 0 27 99 0 30 80 0 32 124 0 33 137 3 
1 30 0 2 8 82454-4
1 0 
8 9 
1 47 47 8 53 0 9 61 0 10 66 198 15 62 250 24 39 0 31 30 250 33 57 0 
2 50 0 2 8 82454-5
2 1 0 
8 9 
1 77 46 8 88 0 9 102 0 10 110 186 15 102 230 24 64 0 31 50 275 33 94 0 
16 2 2025-06-16 2561 3 250519-001
0 73 0 9 24 82454-3
0 
64 65 66 67 68 69 70 71 72 
0 69 0 1 112 0 2 90 0 3 150 247 4 111 0 6 120 28 7 116 14 8 129 0 9 148 0 10 160 0 11 213 191 12 176 27 13 190 0 14 178 0 15 149 153 16 174 1 17 174 0 20 174 0 24 93 0 25 145 0 27 99 0 30 80 0 32 124 0 33 137 3 
1 30 0 2 8 82454-4
1 0 
8 9 
1 47 47 8 53 0 9 61 0 10 66 198 15 62 250 24 39 0 31 30 250 33 57 0 
2 50 0 2 8 82454-5
2 1 0 
8 9 
1 77 46 8 88 0 9 102 0 10 110 186 15 102 230 24 64 0 31 50 275 33 94 0 
17 0 2025-06-16 2561 3 250519-002
0 61 0 9 24 82457-3
0 
64 65 66 67 68 69 70 71 72 
0 57 0 1 94 0 2 75 0 3 125 137 4 93 0 6 100 2 7 97 0 8 107 0 9 124 0 10 133 0 11 177 121 12 147 26 13 158 0 14 148 0 15 124 77 16 145 0 17 145 0 20 145 0 24 78 0 25 121 14 27 83 0 30 67 0 32 103 0 33 114 4 
1 30 0 2 8 82457-4
1 0 
8 9 
1 47 39 8 53 0 9 61 0 10 66 117 15 62 56 24 39 0 31 30 144 33 57 0 
2 56 0 2 8 82457-5
2 1 0 
8 9 
1 86 40 8 98 0 9 113 0 10 122 112 15 114 47 24 71 0 31 56 157 33 105 0 
18 3 2025-06-17 3021 6 250602-006
0 6 0 1 27 92451-1
0 
41 
0 6 0 1 9 0 2 7 0 3 12 0 4 9 0 6 9 0 7 9 0 8 10 0 9 11 0 12 14 0 13 15 0 14 14 0 15 12 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 9 0 24 7 0 25 11 0 28 12 0 29 7 191 30 6 0 31 6 0 32 10 0 33 11 0 
1 4 0 27 27 92451-2
0 
14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
0 4 0 1 6 0 2 5 0 3 8 0 4 6 0 6 6 0 7 6 0 8 7 0 9 8 0 12 9 0 13 10 0 14 9 0 15 8 0 16 9 0 17 9 0 18 9 0 19 9 0 21 5 0 23 6 0 24 5 0 25 7 9 28 8 0 29 5 182 30 4 0 31 4 0 32 6 0 33 7 0 
2 14 0 9 24 92451-3
2 0 1 
64 65 66 67 68 69 70 71 72 
0 13 0 1 21 0 2 17 0 3 28 29 4 21 0 6 23 7 7 22 10 8 24 0 9 28 0 10 30 0 11 40 42 12 33 11 13 36 0 14 34 0 15 28 43 16 33 0 17 33 0 20 33 0 24 18 0 25 28 0 27 19 0 30 15 0 32 23 0 33 26 2 
3 17 0 15 24 92451-4
3 2 0 1 
48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
0 16 0 1 26 0 2 21 0 3 35 32 4 26 0 6 28 8 7 27 10 8 30 0 9 34 0 10 37 0 11 49 39 12 41 6 13 44 0 14 41 0 15 35 48 16 40 1 17 40 0 20 40 0 24 22 0 25 34 0 27 23 0 30 19 0 32 29 0 33 32 2 
4 12 0 2 8 92451-5
4 3 2 0 1 
8 9 
1 19 15 8 22 0 9 25 0 10 27 56 15 25 45 24 16 0 31 12 28 33 23 0 
5 18 0 2 8 92451-6
5 4 3 2 0 1 
8 9 
1 28 15 8 32 0 9 37 0 10 39 36 15 37 42 24 23 0 31 18 55 33 34 0 
19 3 2025-06-17 3021 6 250602-006
0 7 0 1 27 92451-1
0 
41 
0 6 0 1 10 0 2 8 0 3 13 0 4 10 0 6 11 0 7 11 0 8 12 0 9 13 0 12 16 0 13 17 0 14 16 0 15 13 0 16 16 0 17 16 0 18 16 0 19 16 0 21 9 0 23 10 0 24 9 0 25 13 0 28 14 0 29 8 191 30 7 0 31 7 0 32 11 0 33 12 0 
1 4 0 27 27 92451-2
0 
14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
0 4 0 1 7 0 2 5 0 3 9 0 4 7 0 6 7 0 7 7 0 8 8 0 9 9 0 12 10 0 13 11 0 14 10 0 15 9 0 16 10 0 17 10 0 18 10 0 19 10 0 21 6 0 23 7 0 24 6 0 25 8 9 28 9 0 29 5 182 30 5 0 31 5 0 32 7 0 33 8 0 
2 17 0 9 24 92451-3
2 0 1 
64 65 66 67 68 69 70 71 72 
0 16 0 1 25 0 2 20 0 3 33 29 4 25 0 6 27 7 7 26 10 8 29 0 9 33 0 10 36 0 11 47 42 12 39 11 13 42 0 14 40 0 15 33 43 16 39 0 17 39 0 20 39 0 24 21 0 25 33 0 27 22 0 30 18 0 32 28 0 33 31 2 
3 20 0 15 24 92451-4
3 2 0 1 
48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
0 19 0 1 31 0 2 25 0 3 41 32 4 31 0 6 33 8 7 32 10 8 35 0 9 41 0 10 44 0 11 58 39 12 48 6 13 52 0 14 49 0 15 41 48 16 48 1 17 48 0 20 48 0 24 26 0 25 40 0 27 27 0 30 22 0 32 34 0 33 38 2 
4 15 0 2 8 92451-5
4 3 2 0 1 
8 9 
1 22 15 8 25 0 9 29 0 10 31 56 15 29 45 24 19 0 31 15 28 33 27 0 
5 22 0 2 8 92451-6
5 4 3 2 0 1 
8 9 
1 33 15 8 38 0 9 43 0 10 47 36 15 44 42 24 27 0 31 22 55 33 40 0 
20 3 2025-06-17 3021 6 250602-006
0 10 0 1 27 92451-1
0 
41 
0 10 0 1 16 0 2 13 0 3 21 0 4 15 0 6 17 0 7 16 0 8 18 0 9 20 0 12 24 0 13 26 0 14 24 0 15 21 0 16 24 0 17 24 0 18 24 0 19 24 0 21 14 0 23 15 0 24 13 0 25 20 0 28 22 0 29 12 191 30 11 0 31 10 0 32 17 0 33 19 0 
1 6 0 27 27 92451-2
0 
14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
0 6 0 1 10 0 2 8 0 3 13 0 4 10 0 6 10 0 7 10 0 8 11 0 9 13 0 12 15 0 13 16 0 14 15 0 15 13 0 16 15 0 17 15 0 18 15 0 19 15 0 21 9 0 23 10 0 24 8 0 25 12 9 28 14 0 29 8 182 30 7 0 31 7 0 32 11 0 33 12 0 
2 27 0 9 24 92451-3
2 0 1 
64 65 66 67 68 69 70 71 72 
0 25 0 1 41 0 2 33 0 3 54 29 4 40 0 6 43 7 7 42 10 8 47 0 9 53 0 10 58 0 11 77 42 12 63 11 13 68 0 14 64 0 15 54 43 16 63 0 17 63 0 20 63 0 24 34 0 25 53 0 27 36 0 30 29 0 32 45 0 33 50 2 
3 33 0 15 24 92451-4
3 2 0 1 
48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
0 31 0 1 50 0 2 40 0 3 67 32 4 50 0 6 54 8 7 52 10 8 57 0 9 66 0 10 71 0 11 95 39 12 78 6 13 85 0 14 79 0 15 67 48 16 78 1 17 78 0 20 78 0 24 42 0 25 65 0 27 44 0 30 36 0 32 55 0 33 61 2 
4 23 0 2 8 92451-5
4 3 2 0 1 
8 9 
1 36 15 8 41 0 9 47 0 10 51 56 15 47 45 24 30 0 31 23 28 33 44 0 
5 35 0 2 8 92451-6
5 4 3 2 0 1 
8 9 
1 54 15 8 61 0 9 71 0 10 76 36 15 71 42 24 45 0 31 35 55 33 65 0 
21 3 2025-06-17 3021 6 250602-006
0 6 0 1 27 92451-1
0 
41 
0 6 0 1 9 0 2 7 0 3 12 0 4 9 0 6 9 0 7 9 0 8 10 0 9 11 0 12 14 0 13 15 0 14 14 0 15 12 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 9 0 24 7 0 25 11 0 28 12 0 29 7 191 30 6 0 31 6 0 32 10 0 33 11 0 
1 4 0 27 27 92451-2
0 
14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
0 4 0 1 6 0 2 5 0 3 8 0 4 6 0 6 6 0 7 6 0 8 7 0 9 8 0 12 9 0 13 10 0 14 9 0 15 8 0 16 9 0 17 9 0 18 9 0 19 9 0 21 5 0 23 6 0 24 5 0 25 7 9 28 8 0 29 5 182 30 4 0 31 4 0 32 6 0 33 7 0 
2 14 0 9 24 92451-3
2 0 1 
64 65 66 67 68 69 70 71 72 
0 13 0 1 21 0 2 17 0 3 28 29 4 21 0 6 23 7 7 22 10 8 24 0 9 28 0 10 30 0 11 40 42 12 33 11 13 36 0 14 34 0 15 28 43 16 33 0 17 33 0 20 33 0 24 18 0 25 28 0 27 19 0 30 15 0 32 23 0 33 26 2 
3 17 0 15 24 92451-4
3 2 0 1 
48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
0 16 0 1 26 0 2 21 0 3 35 32 4 26 0 6 28 8 7 27 10 8 30 0 9 34 0 10 37 0 11 49 39 12 41 6 13 44 0 14 41 0 15 35 48 16 40 1 17 40 0 20 40 0 24 22 0 25 34 0 27 23 0 30 19 0 32 29 0 33 32 2 
4 12 0 2 8 92451-5
4 3 2 0 1 
8 9 
1 19 15 8 22 0 9 25 0 10 27 56 15 25 45 24 16 0 31 12 28 33 23 0 
5 18 0 2 8 92451-6
5 4 3 2 0 1 
8 9 
1 28 15 8 32 0 9 37 0 10 39 36 15 37 42 24 23 0 31 18 55 33 34 0 
22 3 2025-06-17 3021 6 250602-006
0 15 0 1 27 92451-1
0 
41 
0 14 0 1 22 0 2 18 0 3 30 0 4 22 0 6 24 0 7 23 0 8 26 0 9 29 0 12 35 0 13 38 0 14 35 0 15 30 0 16 35 0 17 35 0 18 35 0 19 35 0 21 20 0 23 22 0 24 19 0 25 29 0 28 32 0 29 18 191 30 16 0 31 15 0 32 25 0 33 27 0 
1 9 0 27 27 92451-2
0 
14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
0 9 0 1 14 0 2 11 0 3 18 0 4 13 0 6 14 0 7 14 0 8 16 0 9 18 0 12 21 0 13 23 0 14 21 0 15 18 0 16 21 0 17 21 0 18 21 0 19 21 0 21 12 0 23 13 0 24 11 0 25 17 9 28 19 0 29 11 182 30 10 0 31 9 0 32 15 0 33 17 0 
2 39 0 9 24 92451-3
2 0 1 
64 65 66 67 68 69 70 71 72 
0 37 0 1 60 0 2 48 0 3 80 29 4 59 0 6 64 7 7 62 10 8 69 0 9 79 0 10 85 0 11 113 42 12 94 11 13 101 0 14 95 0 15 80 43 16 93 0 17 93 0 20 93 0 24 50 0 25 78 0 27 53 0 30 43 0 32 66 0 33 73 2 
3 48 0 15 24 92451-4
3 2 0 1 
48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
0 46 0 1 74 0 2 60 0 3 99 32 4 73 0 6 79 8 7 77 10 8 85 0 9 98 0 10 106 0 11 140 39 12 116 6 13 125 0 14 117 0 15 99 48 16 115 1 17 115 0 20 115 0 24 62 0 25 96 0 27 65 0 30 53 0 32 82 0 33 91 2 
4 34 0 2 8 92451-5
4 3 2 0 1 
8 9 
1 53 15 8 60 0 9 69 0 10 75 56 15 70 45 24 44 0 31 34 28 33 64 0 
5 52 0 2 8 92451-6
5 4 3 2 0 1 
8 9 
1 79 15 8 91 0 9 105 0 10 113 36 15 105 42 24 66 0 31 52 55 33 97 0 
23 3 2025-06-17 3021 6 250602-006
0 6 0 1 27 92451-1
0 
41 
0 6 0 1 9 0 2 7 0 3 12 0 4 9 0 6 9 0 7 9 0 8 10 0 9 11 0 12 14 0 13 15 0 14 14 0 15 12 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 9 0 24 7 0 25 11 0 28 12 0 29 7 191 30 6 0 31 6 0 32 10 0 33 11 0 
1 4 0 27 27 92451-2
0 
14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
0 4 0 1 6 0 2 5 0 3 8 0 4 6 0 6 6 0 7 6 0 8 7 0 9 8 0 12 9 0 13 10 0 14 9 0 15 8 0 16 9 0 17 9 0 18 9 0 19 9 0 21 5 0 23 6 0 24 5 0 25 7 9 28 8 0 29 5 182 30 4 0 31 4 0 32 6 0 33 7 0 
2 14 0 9 24 92451-3
2 0 1 
64 65 66 67 68 69 70 71 72 
0 13 0 1 21 0 2 17 0 3 28 29 4 21 0 6 23 7 7 22 10 8 24 0 9 28 0 10 30 0 11 40 42 12 33 11 13 36 0 14 34 0 15 28 43 16 33 0 17 33 0 20 33 0 24 18 0 25 28 0 27 19 0 30 15 0 32 23 0 33 26 2 
3 17 0 15 24 92451-4
3 2 0 1 
48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
0 16 0 1 26 0 2 21 0 3 35 32 4 26 0 6 28 8 7 27 10 8 30 0 9 34 0 10 37 0 11 49 39 12 41 6 13 44 0 14 41 0 15 35 48 16 40 1 17 40 0 20 40 0 24 22 0 25 34 0 27 23 0 30 19 0 32 29 0 33 32 2 
4 12 0 2 8 92451-5
4 3 2 0 1 
8 9 
1 19 15 8 22 0 9 25 0 10 27 56 15 25 45 24 16 0 31 12 28 33 23 0 
5 18 0 2 8 92451-6
5 4 3 2 0 1 
8 9 
1 28 15 8 32 0 9 37 0 10 39 36 15 37 42 24 23 0 31 18 55 33 34 0 
24 3 2025-06-17 3021 6 250602-006
0 15 0 1 27 92451-1
0 
41 
0 14 0 1 22 0 2 18 0 3 30 0 4 22 0 6 24 0 7 23 0 8 26 0 9 29 0 12 35 0 13 38 0 14 35 0 15 30 0 16 35 0 17 35 0 18 35 0 19 35 0 21 20 0 23 22 0 24 19 0 25 29 0 28 32 0 29 18 191 30 16 0 31 15 0 32 25 0 33 27 0 
1 9 0 27 27 92451-2
0 
14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
0 9 0 1 14 0 2 11 0 3 18 0 4 13 0 6 14 0 7 14 0 8 16 0 9 18 0 12 21 0 13 23 0 14 21 0 15 18 0 16 21 0 17 21 0 18 21 0 19 21 0 21 12 0 23 13 0 24 11 0 25 17 9 28 19 0 29 11 182 30 10 0 31 9 0 32 15 0 33 17 0 
2 39 0 9 24 92451-3
2 0 1 
64 65 66 67 68 69 70 71 72 
0 37 0 1 60 0 2 48 0 3 80 29 4 59 0 6 64 7 7 62 10 8 69 0 9 79 0 10 85 0 11 113 42 12 94 11 13 101 0 14 95 0 15 80 43 16 93 0 17 93 0 20 93 0 24 50 0 25 78 0 27 53 0 30 43 0 32 66 0 33 73 2 
3 48 0 15 24 92451-4
3 2 0 1 
48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
0 46 0 1 74 0 2 60 0 3 99 32 4 73 0 6 79 8 7 77 10 8 85 0 9 98 0 10 106 0 11 140 39 12 116 6 13 125 0 14 117 0 15 99 48 16 115 1 17 115 0 20 115 0 24 62 0 25 96 0 27 65 0 30 53 0 32 82 0 33 91 2 
4 34 0 2 8 92451-5
4 3 2 0 1 
8 9 
1 53 15 8 60 0 9 69 0 10 75 56 15 70 45 24 44 0 31 34 28 33 64 0 
5 52 0 2 8 92451-6
5 4 3 2 0 1 
8 9 
1 79 15 8 91 0 9 105 0 10 113 36 15 105 42 24 66 0 31 52 55 33 97 0 
25 3 2025-06-17 3021 6 250602-006
0 16 0 1 27 92451-1
0 
41 
0 15 0 1 24 0 2 19 0 3 32 0 4 24 0 6 25 0 7 25 0 8 27 0 9 31 0 12 37 0 13 40 0 14 37 0 15 31 0 16 37 0 17 37 0 18 37 0 19 37 0 21 22 0 23 23 0 24 20 0 25 31 0 28 34 0 29 19 191 30 17 0 31 16 0 32 26 0 33 29 0 
1 9 0 27 27 92451-2
0 
14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
0 9 0 1 14 0 2 12 0 3 19 0 4 14 0 6 15 0 7 15 0 8 16 0 9 19 0 12 22 0 13 24 0 14 23 0 15 19 0 16 22 0 17 22 0 18 22 0 19 22 0 21 13 0 23 14 0 24 12 0 25 18 9 28 20 0 29 11 182 30 10 0 31 10 0 32 16 0 33 17 0 
2 42 0 9 24 92451-3
2 0 1 
64 65 66 67 68 69 70 71 72 
0 39 0 1 64 0 2 51 0 3 85 29 4 63 0 6 68 7 7 66 10 8 73 0 9 84 0 10 91 0 11 121 42 12 100 11 13 108 0 14 101 0 15 85 43 16 99 0 17 99 0 20 99 0 24 53 0 25 83 0 27 56 0 30 45 0 32 70 0 33 78 2 
3 51 0 15 24 92451-4
3 2 0 1 
48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
0 48 0 1 79 0 2 63 0 3 105 32 4 78 0 6 84 8 7 82 10 8 91 0 9 104 0 10 112 0 11 150 39 12 124 6 13 134 0 14 125 0 15 105 48 16 123 1 17 123 0 20 123 0 24 66 0 25 102 0 27 70 0 30 56 0 32 87 0 33 97 2 
4 36 0 2 8 92451-5
4 3 2 0 1 
8 9 
1 56 15 8 64 0 9 74 0 10 79 56 15 74 45 24 47 0 31 36 28 33 68 0 
5 55 0 2 8 92451-6
5 4 3 2 0 1 
8 9 
1 85 15 8 97 0 9 111 0 10 120 36 15 112 42 24 70 0 31 55 55 33 103 0 
26 3 2025-06-17 3021 6 250602-006
0 12 0 1 27 92451-1
0 
41 
0 11 0 1 18 0 2 15 0 3 24 0 4 18 0 6 20 0 7 19 0 8 21 0 9 24 0 12 28 0 13 31 0 14 29 0 15 24 0 16 28 0 17 28 0 18 28 0 19 28 0 21 17 0 23 18 0 24 15 0 25 24 0 28 26 0 29 15 191 30 13 0 31 12 0 32 20 0 33 22 0 
1 7 0 27 27 92451-2
0 
14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
