2025-04-14
87
34
456
3
20
10
15
0 1 2
0 9 0 1 14 0 2 11 0 3 18 0 4 13 0 6 14 0 7 14 0 8 16 0 9 18 0 12 21 0 13 23 0 14 21 0 15 18 0 16 21 0 17 21 0 18 21 0 19 21 0 21 12 0 23 13 0 24 11 0 25 17 22 28 19 0 29 11 929 30 10 0 31 9 0 32 15 0 33 17 0 
2 73 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 69 0 1 112 0 2 90 0 3 150 247 4 111 0 6 120 28 7 116 14 8 129 0 9 148 0 10 160 0 11 213 191 12 176 27 13 190 0 14 178 0 15 149 153 16 174 1 17 174 0 20 174 0 24 93 0 25 145 0 27 99 0 30 80 0 32 124 0 33 137 3 
3 30 0 2 8 82454-4
3 2 1 0 
9 10 
1 47 47 8 53 0 9 61 0 10 66 198 15 62 250 24 39 0 31 30 250 33 57 0 
4 50 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 77 46 8 88 0 9 102 0 10 110 186 15 102 230 24 64 0 31 50 275 33 94 0 
19 3 2025-05-06 5582 5 250407-004
0 15 0 1 27 82454-1
0 
42 
