2024-03-22
87
34
177
3
20
10
15
0 1 2
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 33 0 4 53 0 6 57 0 7 56 0 14 85 0 24 45 0 30 38 0 31 35 0 
6 25 1 27 8 83901-11
1 5 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 24 0 4 38 0 6 41 0 7 40 0 14 61 0 24 32 0 30 28 0 31 25 0 
7 22 0 9 7 83901-12
1 6 
63 64 65 66 67 68 69 70 71 
1 34 0 2 27 0 6 36 0 8 38 0 11 63 0 12 52 0 24 28 0 
8 27 0 15 7 83901-13
1 7 
48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
1 42 0 2 33 0 6 44 0 8 48 0 11 78 0 12 65 0 24 35 0 
9 63 0 27 8 83901-14
1 8 
