2024-04-25
95
34
275
3
20
10
15
0 1 2
0 28 0 1 46 0 2 37 0 4 46 0 6 49 0 7 48 0 8 53 0 9 61 0 13 78 0 14 73 0 15 61 0 16 71 0 17 71 0 21 42 0 23 45 0 24 38 0 25 60 0 29 36 0 30 33 0 31 30 0 32 51 0 
1 15 0 2 5 91505-10
1 0 
7 8 
2 18 0 8 26 0 24 19 0 26 24 0 33 28 0 
2 43 0 27 11 91505-11
1 1 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 41 0 1 67 0 2 54 0 4 66 0 7 69 0 15 89 0 23 66 0 24 56 0 25 86 0 29 53 0 30 47 0 
3 6 0 27 26 91505-12
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
