2024-06-03
93
34
225
3
20
10
15
0 1 2
65 66 67 68 69 70 71 72 73 
1 112 0 2 90 0 6 119 0 8 128 0 12 175 0 24 93 0 
5 41 0 27 5 83901-8
1 4 
16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 
0 39 0 4 62 0 7 65 0 24 53 0 30 45 0 
6 38 1 27 5 83901-9
1 5 
16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 
0 36 0 4 58 0 7 61 0 24 49 0 30 42 0 
7 60 2 27 5 83901-10
1 6 
16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 
0 56 0 4 91 0 7 96 0 24 77 0 30 66 0 
8 43 1 27 5 83901-11
1 7 
